date,payoff_date,raw_return,missing_return_share,scale,vol_target_return,trade_notional,turnover_half_l1,gross_exposure,long_exposure,short_exposure,net_exposure,missing_stress,return_missing30pct_adverse,net_return_5bps,net_return_10bps,net_return_25bps,net_return_10bps_borrow100bps,net_return_10bps_borrow300bps
2021-09-30,2021-10-31,0.16608652472496033,0.004661365505895243,0.141698291912255,0.023534176863169387,1.2507650291612697,0.6253825145806349,2.530392566758958,1.247463572706129,1.2829289940528286,-0.03546542134669939,0.003718430097610984,0.019815746765558404,0.02290879434858875,0.022283411834008116,0.02040726429026621,0.021214304338964093,0.019076089348876044
2021-10-31,2021-11-30,0.3836669921875,0.005178522758244708,0.1463806107416893,0.056161408637833185,1.7180891278095503,0.8590445639047751,2.7911500073798607,1.4923772532808173,1.2987727540990437,0.19360449918177353,0.0043902725769577565,0.051771136060875425,0.05530236407392841,0.05444331951002363,0.05186618581830931,0.05336100888160776,0.05119638762477602
2021-11-30,2021-12-31,0.4834880828857422,0.006514657980456029,0.14249997979703286,0.0688970420433244,1.3900612738488218,0.6950306369244109,2.539196867105257,1.2818073524036095,1.2573895147016474,0.02441783770196232,0.005289076973626021,0.06360796506969839,0.06820201140639999,0.06750698076947559,0.06542188885870236,0.06645915617389088,0.06436350698272147
2021-12-31,2022-01-31,0.7113837003707886,0.004662643993417426,0.13733323827348623,0.09769662722689584,1.3001397170136273,0.6500698585068136,2.6376480918836913,1.3540074065587235,1.283640685324968,0.07036672123375545,0.003763233613608579,0.09393339361328726,0.09704655736838903,0.09639648750988222,0.09444627793436178,0.09532678693877808,0.09318738579656981
2022-01-31,2022-02-28,0.17716848850250244,0.0040551500405514584,0.12767622794799596,0.022620204323247402,1.3848129049507296,0.6924064524753648,2.222474138250661,1.137871140740491,1.0846029975101705,0.053268143230320336,0.0032621344683183427,0.01935806985492906,0.021927797870772037,0.021235391418296674,0.019158172060870577,0.0203315555870382,0.01852388392452125
2022-02-28,2022-03-31,-0.028579529374837875,0.004362050163576936,0.12787480956796418,-0.0036546018763494318,0.9671475913208002,0.4835737956604001,2.3543787781056036,1.192860122995877,1.1615186551097265,0.031341467886150665,0.0031685812059841978,-0.0068231830823336295,-0.0041381756720098315,-0.004621749467670232,-0.006072470854651433,-0.005589681680261671,-0.007525546105444548
2022-03-31,2022-04-30,0.670051097869873,0.00467546754675463,0.12734839460483394,0.08532993161693479,1.231708902137794,0.615854451068897,2.4792198599472526,1.3140835978237966,1.165136262123456,0.1489473357003405,0.003323514577658231,0.08200641703927657,0.08471407716586589,0.084098222714797,0.0822506593615903,0.08312727582969412,0.08118538205948836
2022-04-30,2022-05-31,0.5290302038192749,0.002666666666666706,0.11869529994455205,0.06279339872205635,1.3477334733021737,0.6738667366510869,2.0603909153625137,1.0519632328946702,1.0084276824678438,0.04353555042682655,0.0020076324486044887,0.060785766273451856,0.062119531985405256,0.061445665248754174,0.05942406503880091,0.06060530884669764,0.058924596042584564
2022-05-31,2022-06-30,-0.1021219789981842,0.003424657534246589,0.11643969698952865,-0.011891052290519576,1.1010764815265774,0.5505382407632887,2.19476683089404,1.158000779919478,1.036766050974562,0.12123472894491588,0.0026082357078868633,-0.01449928799840644,-0.012441590531282866,-0.012992128772046153,-0.01464374349433602,-0.013856100481191621,-0.015584043899482558
2022-06-30,2022-07-31,-0.04967883974313736,0.0038920601971976776,0.11484008653306266,-0.005705122254964046,1.0484248328088268,0.5242124164044134,2.0782516596236245,1.0992327300045166,0.979018929619108,0.12021380038540871,0.00263917104825946,-0.008344293303223506,-0.0062293346713684595,-0.006753547087772873,-0.008326184336986113,-0.007569396195788796,-0.009201094411820643
2022-07-31,2022-08-31,0.02011062577366829,0.004658385093167738,0.11369495364399472,0.0022864766650889418,1.5331429315247473,0.7665714657623737,2.0082672791316423,1.221139359676686,0.7871279194549564,0.43401144022172966,0.0025589006714805693,-0.0002724240063916275,0.001519905199326568,0.0007533337335641943,-0.0015463806637229269,9.739380068506402e-05,-0.0012144860650731967
2022-08-31,2022-09-30,0.13334715366363525,0.005495943470295694,0.1141805555110375,0.015225652081129552,1.224577992511111,0.6122889962555556,2.1406652560158035,1.1452558107911441,0.9954094452246598,0.1498463655664844,0.002644600161250599,0.012581051919878954,0.014613363084873996,0.014001074088618441,0.012164207099851774,0.013171566217597892,0.011512550475556792
2022-09-30,2022-10-31,0.5419683456420898,0.004218296862641746,0.11424009091596654,0.061914513079728326,0.8751457551101117,0.43757287755505586,1.9955762570373576,1.0277620394431886,0.967814217594169,0.05994782184901959,0.0024852197677664167,0.05942929331196191,0.06147694020217327,0.06103936732461821,0.059726648691953044,0.06023285547662307,0.05861983178063279
2022-10-31,2022-11-30,0.1505604386329651,0.0077359463641052395,0.11086090117453232,0.01669126590808338,1.5579570482483105,0.7789785241241552,1.8391555818468412,1.1165541117885893,0.7226014700582519,0.39395264173033734,0.004430333885830702,0.012260932022252678,0.015912287383959223,0.01513330885983507,0.012796373287462604,0.01453114096811986,0.01332680518468944
2022-11-30,2022-12-31,0.021899791434407234,0.004615384615384577,0.11346147182119523,0.0024847825687250493,1.0107141544372518,0.5053570772186259,1.7428619404330719,1.081021377030017,0.6618405634030546,0.41918081362696247,0.002980114782616789,-0.0004953322138917396,0.001979425491506423,0.0014740684142877975,-4.200281736808009e-05,0.0009225346114519185,-0.00018053299421983923
2022-12-31,2023-01-31,-0.5766793489456177,0.004044489383215333,0.11416717865518229,-0.06583785425782854,1.3204221838254717,0.6602110919127359,2.0938041992996013,1.1435748718338528,0.9502293274657483,0.19334554436810447,0.0023308238155867484,-0.06816867807341528,-0.06649806534974127,-0.06715827644165401,-0.06913890971739221,-0.06795013421454213,-0.06953384976031837
2023-01-31,2023-02-28,0.08148760348558426,0.0045374338290899985,0.10272702453133586,0.008370979042263384,1.6466669440574249,0.8233334720287124,1.7091783988402673,1.0642675975174642,0.644910801322803,0.41935679619466126,0.002943656983614547,0.005427322058648838,0.007547645570234672,0.0067243120982059595,0.004254311682119822,0.006186886430436957,0.005112035094898952
2023-02-28,2023-03-31,0.044181037694215775,0.0043511645764012785,0.10572035025129196,0.004670834779498025,1.0812776741811359,0.5406388370905679,1.8931138667310417,1.039300354078462,0.8538135126525798,0.18548684142588223,0.0027017001448494,0.001969134634648625,0.0041301959424074565,0.003589557105316889,0.001967640594045185,0.0028780458447730728,0.0014550233236854397
2023-03-31,2023-04-30,-0.1185993030667305,0.005793450881612094,0.10650630873541109,-0.012631573988229786,1.0885020127905363,0.5442510063952681,1.5709571498617427,0.9890374610294539,0.581919688832289,0.40711777219716494,0.0029423729822163477,-0.015573946970446135,-0.013175824994625055,-0.013720076001020322,-0.015352829020206127,-0.01420500907504723,-0.015174875223101045
2023-04-30,2023-05-31,0.06599605083465576,0.003981089823339112,0.10532325009269469,0.006950918567188641,1.0596469438594047,0.5298234719297024,1.427215930407886,0.8786448894696566,0.5485710409382293,0.3300738485314274,0.0015779493298333149,0.005372969237355326,0.006421095095258939,0.005891271623329236,0.004301801207540129,0.005434129089214045,0.004519844020983663
2023-05-31,2023-06-30,0.12436666339635849,0.004015056461731503,0.10557338840373173,0.013129810059219921,0.8950734270035019,0.44753671350175095,1.528471313114966,0.9225299119525721,0.6059414011623939,0.3165885107901781,0.001995622349999447,0.011134187709220474,0.01268227334571817,0.01223473663221642,0.010892126491711167,0.011729785464581092,0.010719883129310435
2023-06-30,2023-07-31,-0.012985553592443466,0.004286434694906749,0.10612261004359617,-0.0013780608400910973,0.9511524250027735,0.47557621250138676,1.750060132988756,1.014096683996657,0.7359634489920992,0.2781332350045578,0.0025274720780126985,-0.003905532918103796,-0.0018536370525924842,-0.002329213265093871,-0.003755941902598031,-0.002942516139253954,-0.004169121887574119
2023-07-31,2023-08-31,0.21766872704029083,0.0043081601621896,0.10605152065744271,0.023084099502192663,1.1057975466733072,0.5528987733366536,1.7233539448526236,0.9907013606604569,0.7326525841921667,0.25804877646829005,0.002033624835075058,0.021050474667117604,0.022531200728856008,0.021978301955519357,0.020319605635509396,0.021367758135359217,0.02014667049503894
2023-08-31,2023-09-30,0.19670996069908142,0.005165289256198302,0.10599534613034234,0.020850340371585174,1.1294302775362122,0.5647151387681061,1.8226091488945522,1.0047337331483768,0.8178754157461753,0.1868583174022016,0.0028012027571775616,0.01804913761440761,0.02028562523281707,0.01972091009404896,0.018026764677744642,0.019039347247593815,0.017676221554683524
2023-09-30,2023-10-31,0.34852728247642517,0.003868970853752929,0.10771063033005689,0.03754009328275754,1.0277037990754254,0.5138518995377127,1.8585954817067258,0.9413903134877516,0.9172051682189741,0.024185145268777353,0.0019239221757361177,0.03561617110702143,0.03702624138321983,0.036512389483682114,0.03497083378506898,0.035748051843499634,0.03421937656313468
2023-10-31,2023-11-30,0.18692797422409058,0.004941482444733469,0.10738191594219733,0.020072684015376523,1.108416407535068,0.554208203767534,1.9358725841632198,0.992521802955797,0.9433507812074227,0.04917102174837423,0.002625702715581512,0.017446981299795012,0.01951847581160899,0.018964267607841454,0.017301642996538854,0.01817814195683527,0.0166058906548229
2023-11-30,2023-12-31,0.11657488346099854,0.005661348430262447,0.10777403730068515,0.01256374583844868,1.2618513587998468,0.6309256793999234,1.7582439333927158,1.0446695741990077,0.713574359193708,0.3310952150052996,0.00306549846226186,0.00949824737618682,0.011932820159048757,0.011301894479648833,0.009409117441449063,0.010707249180320743,0.009517958581664562
2023-12-31,2024-01-31,0.22588664293289185,0.004652364952184018,0.10778839062631122,0.02434795770571663,0.9251738874602032,0.4625869437301016,1.7808316015490022,1.0329262608072454,0.7479053407417569,0.2850209200654884,0.00318349336247358,0.02116446434324305,0.02388537076198653,0.023422783818256427,0.022035022987066125,0.022799529367638297,0.021553020466402034
2024-01-31,2024-02-29,-0.06003302335739136,0.0023455824863174435,0.10779702681307908,-0.006471381428526919,1.177038102744115,0.5885190513720575,1.8550599484854682,1.0495727924741383,0.80548715601133,0.2440856364628082,0.0011098954327836532,-0.007581276861310572,-0.0070599004798989765,-0.007648419531271034,-0.009413976685387206,-0.008319658827947142,-0.00966213742129936
2024-02-29,2024-03-31,0.12844648957252502,0.0025839793281653423,0.10711035509471191,0.013757949108782365,1.103071800129524,0.551535900064762,1.6005960842069977,0.9780421184503094,0.6225539657566882,0.3554881526936212,0.0012845292321630364,0.012473419876619329,0.013206413208717602,0.012654877308652841,0.011000269608458554,0.012136082337188934,0.011098492394261122
2024-03-31,2024-04-30,-0.15028318762779236,0.0036900369003689537,0.11110433868808826,-0.01669711417732376,1.000369771683711,0.5001848858418555,1.8659382360781938,1.0684100551381153,0.7975281809400785,0.27088187419803683,0.0021240321592429037,-0.018821146336566664,-0.017197299063165614,-0.01769748394900747,-0.019198038606533036,-0.018362090766457534,-0.019691304401357666
2024-04-30,2024-05-31,0.06207891181111336,0.002383474576271194,0.10916922357774334,0.006777106602970446,1.213728086524554,0.606864043262277,1.8986545972213367,0.9920505903442963,0.9066040068770403,0.08544658346725588,0.0010355968106842042,0.0057415097922862415,0.006170242559708169,0.005563378516445892,0.0037427863866590604,0.0048078751773816914,0.003296868499253291
2024-05-31,2024-06-30,-0.06362209469079971,0.0047256497768443095,0.1108796980651045,-0.00705439864958536,1.1637177923828543,0.5818588961914272,1.7747894266733057,1.0539993046027338,0.7207901220705721,0.33320918253216136,0.0023006472242281984,-0.009355045873813559,-0.007636257545776787,-0.008218116441968215,-0.009963693130542496,-0.008818774877027025,-0.010020091747144645
2024-06-30,2024-07-31,0.27302467823028564,0.003938041480703647,0.1139543658661075,0.031112354073530243,1.077814502707643,0.5389072513538214,2.0249469769961643,1.1390502315367854,0.8858967454593789,0.2531534860774066,0.002436222698296048,0.028676131375234195,0.03057344682217642,0.0300345395708226,0.028417817816761136,0.029296292282939784,0.027819797707174153
2024-07-31,2024-08-31,0.17603380978107452,0.005284015852047519,0.11647948907391334,0.02050432822303401,1.3046246288554713,0.6523123144277356,2.0895596248789894,1.1791095808276653,0.9104500440513245,0.26865953677634075,0.004136004652536518,0.016368323570497494,0.019852015908606274,0.019199703594178538,0.01724276665089533,0.018440995224135767,0.01692357848405023
2024-08-31,2024-09-30,0.004675325937569141,0.0029200955667639805,0.11709649510542153,0.0005474642807648153,1.088405768217711,0.5442028841088555,1.9871280133509508,1.1475672555053493,0.8395607578456015,0.30800649765974786,0.001626187021317964,-0.0010787227405531486,3.261396655959768e-06,-0.0005409414874528957,-0.0021735501397794625,-0.0012405754523242304,-0.002639843382066899
2024-09-30,2024-10-31,-0.07297882437705994,0.0037523452157598447,0.11659272390582583,-0.0085087999215663,0.9645722540067188,0.4822861270033594,2.10571777461852,1.1934959911577663,0.9122217834607536,0.2812742076970127,0.002693511951944408,-0.011202311873510708,-0.00899108604856966,-0.009473372175573019,-0.010920230556583097,-0.010233556995123646,-0.011753926634224903
2024-10-31,2024-11-30,0.12361431121826172,0.004549103559004508,0.11542566632360822,0.014268264239501737,1.2877944219565707,0.6438972109782853,2.1388940604174413,1.1270299262174683,1.0118641341999732,0.11516579201749508,0.0030883876242373833,0.011179876615264353,0.013624367028523451,0.012980469817545167,0.01104877818461031,0.012137249705711856,0.010450809482045234
2024-11-30,2024-12-31,-0.09378863126039505,0.004582210242587648,0.11714742271676946,-0.010987096432288717,1.4038052035134685,0.7019026017567342,1.993128672094581,1.162505588825699,0.830623083268882,0.3318825055568171,0.0030923986178700924,-0.014079495050158809,-0.01168899903404545,-0.012390901635802186,-0.014496609441072388,-0.013083087538526255,-0.01446745934397439
2024-12-31,2025-01-31,0.14590533077716827,0.003270645952575646,0.11963158030178082,0.0174548852953267,1.2537564278088893,0.6268782139044446,2.0747109432910302,1.1422007715743792,0.9325101717166512,0.20969059985772806,0.0021746907009395993,0.0152801945943871,0.016828007081422257,0.01620112886751781,0.014320494225804477,0.015424037057753933,0.013869853438226182
